q,n_star,x_star,port_ret,port_volatility,budget_use
7.775551102204409,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
7.8156312625250495,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
7.855711422845691,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
7.895791583166332,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
7.935871743486974,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
7.975951903807615,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
8.016032064128256,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
8.056112224448897,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
8.09619238476954,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
8.13627254509018,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
8.176352705410821,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
8.216432865731463,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
8.256513026052104,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
8.296593186372744,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
8.336673346693386,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
8.376753507014028,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
8.41683366733467,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
8.45691382765531,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
8.496993987975952,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
8.537074148296593,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
8.577154308617233,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
8.617234468937875,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
8.657314629258517,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
8.697394789579159,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
8.737474949899799,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
8.77755511022044,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
8.817635270541082,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
8.857715430861724,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
8.897795591182364,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
8.937875751503006,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
8.977955911823647,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
9.018036072144287,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
9.05811623246493,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
9.098196392785571,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
9.138276553106213,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
9.178356713426853,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
9.218436873747494,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
9.258517034068136,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
9.298597194388778,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
9.338677354709418,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
9.37875751503006,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
9.418837675350701,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
9.458917835671341,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
9.498997995991983,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
9.539078156312625,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
9.579158316633267,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
9.619238476953907,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
9.659318637274549,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
9.69939879759519,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
9.739478957915832,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
9.779559118236472,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
9.819639278557114,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
9.859719438877756,[1 3 2 1],[0.086425 0.38859  0.46036  0.067565],0.0008567585143579077,0.014266607593547054,2005.88
